,ReviewID,Reviewer Name,Review,Date-of-Review,Sentiment
929,3eb2975a-0435-4901-905e-0a4a057ed0ed,Big B,"The movie was good over all, but a new song added was not that great and they omitted funny parts and change to one part to where the pig actually says farted I was slightly disappointed, but over all enjoyed it.",2019-08-12T23:46:01.287Z,1.0
930,76a6dc8c-6190-4020-bd9c-097850ead1d7,Pamela,Great family movie. Loved the graphics.,2019-08-12T23:40:29.819Z,1.0
931,ab9fc5b1-3e2c-44b3-9d00-6e2dbc7aabfc,Tiffani K,Loved this movie and was amazed by the detail in the graphics and presentation. Had the same family feel as the first with a life like display of images that made my youngest ask if I was sure Lions couldnt talk in real life lol. I know there are always comparisons to the original but I personally loved that it didnt stray too far from the first film.  The story line was already amazing and this just brought the story to life even more for a generation that may criticize the now outdated animation of the first film.,2019-08-12T23:38:46.889Z,1.0
932,414cdd8d-15bc-4016-9233-f6f6f13916ec,Elizabeth,Loved it...great family movie!,2019-08-12T23:37:29.918Z,1.0
933,fed2afea-42c8-47e6-8d1e-1b33f3597990,Ana A,"I loved the scenery and the beautiful colors and how real all the animals looked.!
Beautiful story and highly entertaining !",2019-08-12T23:27:42.719Z,1.0
934,928458001,,"This movie boasts beautiful visuals which made it a draw for me. The opening scene brought tears to my ears, that’s how breath taking this movie is visually. The story was beautifully told and moved at a leisurely pace. The music scenes were also done well. The one thing I didn’t like was the casting of Beyoncé as Nala. Her voice is so dinstinctive that it took me away from the story and she’s just not a very good voice actor. The songs she performed in were beautiful however. I really enjoyed this movie.",2019-08-12T23:26:11.449Z,1.0
935,447D919D-47CA-4B5F-A20B-54DFE85DCE5E,Torre,Movie was absolutely amazing!!,2019-08-12T23:26:05.551Z,1.0
936,8c70d264-d658-4372-80e8-d0a3b233c3b2,Lee L,"It was so realistic.  The effects made the characters really come to life.  Because it was so real, my 5 year old was much more scared of the dark hyena/Scar scenes than with the cartoon version.",2019-08-12T23:24:54.756Z,1.0
937,71C0F347-DC7C-48C4-8376-62C8F0AA59BA,Kevin F,They got every single animation from the original movie except mufasas death and the end,2019-08-12T22:55:11.700Z,1.0
938,13f7c149-a6e8-48ce-8e3a-502fc6e486d3,BJ,"Too ""real"", lack of emotion. Maybe I'm biased, because I saw the original version debut in theaters. 3D was pointless...and yes, I'm aware of the children watching. I still stand by my statement.",2019-08-12T22:45:27.950Z,0.0
939,f69f4c6c-d70c-4177-8f98-902d9c752669,Bianca,I love all about this movie.,2019-08-12T22:36:23.803Z,1.0
940,ABAAAC04-E025-4CA6-AA5E-6D78F6327C23,AHMAD,"Loved it,  beautiful story!!",2019-08-12T22:12:29.136Z,1.0
941,976747411,Liza L,"The movie was good, the scenery beautiful, however, Beyonce's voice was a distraction.  It could have used an unknown actor voicing Nala and would have made it more enjoyable.",2019-08-12T22:02:59.822Z,0.0
942,4ED4F2DB-93CD-42FE-B376-A8F766052888,jonurbina4863,Really nice and funny but some scenes not forgotten like the classic,2019-08-12T21:59:05.466Z,1.0
943,7dd6b37f-d7c4-40fc-a02c-c4939f020f4c,"Cynthia, Tristen, Antone",Being able to see the animals interact with each other.,2019-08-12T21:38:46.078Z,1.0
944,975174533,,nothing was different story wise. and they made every song into a pop song very boring,2019-08-12T21:32:22.026Z,0.0
945,e64bbf68-f1a3-4018-bf3f-393d9145e8b1,Michael M,All the animals looked so real. Awesome job to those that did that work,2019-08-12T21:29:43.820Z,1.0
946,4107e7ed-df3d-4dde-805e-5e7e340190e9,Fabiana S,"I like more music , than cause impact",2019-08-12T21:27:45.171Z,1.0
947,978196779,Akeen A,"A visually stunning achievement by Jon Favreau. It was as if I was watching Nat Geo Wild! (Check out the interesting VR tech that was used when filming) Other than that, it's the same story ( a great one). However, there were times when I felt like it was missing that original Lion King magic. Certain scenes and musical numbers took me out of the movie completely. Despite its flaws, I wouldn't mind seeing a Lion King 2 live-action remake. ",2019-08-12T21:23:39.613Z,1.0
948,097F89DA-0C25-4938-A209-F714168B348D,John Galey,Amazing movie disagree with the critics Movie was beautiful and the extra length was done with new and renewed beauty. Animation was mind boggling. Looked like live action,2019-08-12T21:12:35.796Z,1.0
949,8dc5415f-753d-4f63-a6fe-1827618842c0,Hyonyang,Animals were looks real.,2019-08-12T20:33:29.690Z,1.0
950,8135496c-d5d9-4376-a88a-1cf1c8985f71,Bren,So heartwarming! Liked it much better than the animated one.,2019-08-12T20:33:19.566Z,1.0
951,977880981,Briseyda G,I loved every minute of it! Gave me chills throughout the whole movie! ,2019-08-12T20:21:56.966Z,1.0
952,888723358,Amir M,"This is a good example of a movie that you should watch with 0% care about reviews! Beautifully crafted scene by scene remake of the 1995 Lion King with well-placed additions of new songs, scenes and dialogues. 

The only negative could be Beyonce's voice-over  on Nala.. but then she's just amazing when it comes to the songs. Oh...and wait for the Elton John's end-credit song!  ",2019-08-12T20:10:28.511Z,1.0
953,837398FA-95D7-436A-9601-1C3AF3DD539A,Chelsea Y,Well done. But too similar to the cartoon so it was boring having watched the cartoon a million times with my kids already.,2019-08-12T20:01:23.998Z,1.0
954,260276625,,Thought the original had better acting and singing. This one was beautiful visually but lacked the heart the original had. Agree with critics on this one. The very few slight different things they added were random and didn’t had anything to the film. Seemed like the made the whole thing word for word the same and randomly switched a couple sentences for the heck of it. Just seemed lazily done as far as the story goes. ,2019-08-12T20:00:15.546Z,0.0
955,b3a33771-c392-4445-bbc0-577b6e9e9cb2,Amanda,My husband and kids have talking about for the last few day's.,2019-08-12T19:50:05.766Z,0.0
956,46D32C00-2D41-4DD5-B84C-C4DE08B6FB9A,David W,Didn't enjoy Beyonce as Nala,2019-08-12T19:47:16.127Z,0.0
957,0D674552-99DA-4D4A-B515-82A04A16A95F,Annie,"it okay, but like the original one.",2019-08-12T19:47:01.764Z,1.0
958,4D4B7E6C-5BE9-48BE-B014-B0B9224651E1,EvD,loved the whole movie,2019-08-12T19:24:21.444Z,1.0
959,944994530,,I genuinely don’t know where the poor critic reviews came in. I lost interest in seeing the film due to their poor reviews but eventually got around to seeing it and truly thought they did a magnificent job. I’m fully with the fans on this and score the movie a solid 83. Would be higher but Beyonce put a damper on things. She’s too much. Her macho girl routine is over the top and cheesy. ,2019-08-12T19:17:26.586Z,1.0
960,ab064d1b-3a23-4d95-b193-973c777b9485,TG,"Awesome, amazing, great movie!",2019-08-12T19:15:05.517Z,1.0
961,bbace413-6db0-45ac-9e90-08b70cc3bbf7,Sunshine,"Five stars.  This was not only a treat for my husband and I but also our 6 year old grandson.  So many positives.  I kept on having to tell myself these were not real animals.  The only thing that could use a little improvement is the ending.  In relationship to the rest of the film, the ending moved along too quickly or perhaps I just didn't want it to end.",2019-08-12T18:53:04.817Z,1.0
962,78fd87c1-ba16-48b2-8dad-4aa964378a77,Wendy,It was a great movie my whole Family enjoyed !,2019-08-12T18:40:18.416Z,1.0
963,c3bc2e28-0be8-4d2b-b0a0-f82293d6f215,Lusy,I loved the length of the movie.,2019-08-12T18:35:59.595Z,1.0
964,1fb3955d-9619-47c0-9b4a-df65d61d6734,Patty,Watched it with my granddaughter and all she could think about was bringing her daddy to see it again. Great remake!!,2019-08-12T18:34:11.809Z,1.0
965,75E4D916-E372-492A-B79F-F01B1380FD0E,wendy n,Loved it-  to for kids,2019-08-12T18:33:12.992Z,1.0
966,9bebaced-e2a7-493d-b72c-a0e32ed9f577,Regina R,I was pleasantly surprised.  It was very well done and very entertaining.,2019-08-12T18:23:11.349Z,1.0
967,B0C20CE6-793D-4368-987A-334188D33F94,Tonya,pretty bad acting and singing. the cartoon is so much better.,2019-08-12T18:13:57.629Z,0.0
968,977149300,,"The animals are beautiful, but it doesn’t capture the emotion of the original",2019-08-12T17:32:12.678Z,1.0
969,78d1fe80-c473-42bf-a732-5c9788a24e20,Donna I,"A lovely version of the Serengeti wildlife, great scenery, lovely animals in natural habitat. Great movie, good for all family to enjoy.",2019-08-12T17:25:05.283Z,1.0
970,66e14b17-a191-40e9-8492-fc72fb325017,christina H,LOVED the movie!!! The film makers did a great job wit the remake. The picture quality was amazing!!! My son who is 11 really enjoyed it:),2019-08-12T17:01:46.014Z,1.0
971,260277939,,"Pretty but boring - pretty boring. Very Shakespearean and far too dark. Fascinating animation but no real heart, other than a black one. Surprisingly misogynistic - while true female lions do all the hunting, these just lie around, subserviently watching a false king destroy their homeland. Even a lowly human would revolt. Go see one of Disney’s brilliant true life animal films instead. Learn something. ",2019-08-12T16:56:12.285Z,0.0
972,00cc4efe-cfa5-4ebc-aca2-6321f5b705b1,Terrance L,"Talk about violence! This movie will teach children that murder, mayhem, tribalism, violence, vengeance, anger, and bullying are OK as long as you get what you want. Other than the spectacular computer animation, this movie was a repulsive assault on the senses. Don't waste your time.",2019-08-12T16:17:52.979Z,0.0
973,0582e8f8-f519-46dc-bce8-64b626c23500,Cynthia,"I liked the fact that it was animated but expected it to be more along the lines of a sequel, not the exact same storyline...",2019-08-12T16:17:28.344Z,1.0
974,CB6D11D3-9B52-4F8B-BB3A-2AB729AC9802,William,Amazing Childhood All Over Again And graphics Were Amazing Realistic,2019-08-12T16:14:47.565Z,1.0
975,1165e3f8-88f9-4f42-b165-34db04b79e7e,Carole M,Loved this new version of Lion King.,2019-08-12T15:36:22.113Z,1.0
976,A7FC988D-5F0F-4400-BB6C-B1C4B0343C8C,Adam,Same as the original but much of the best taken out.,2019-08-12T15:28:33.890Z,0.0
977,6a82b26a-22c9-4513-a657-5bcb0f75ddfa,Robert W,"The boys and i loved the movie.  Fantastic scenery, great animation.  So realistic.  Well done.  Nothing new in the end but well worth seeing.",2019-08-12T15:28:14.228Z,1.0
978,978196461,Brett A,"The movie lacked Disney magic and it had very few silly/fun moments. Key songs lacked good singing (""Be Prepared"" was downright awful) and the overall music was anemic. Instead of fun, it felt like I was watching a National Geographic special with talking animals. I want my money back.",2019-08-12T15:26:28.000Z,0.0
979,A351F07B-5514-4D7A-8743-30F12B36ABD9,man,Animals where realistic,2019-08-12T15:22:39.635Z,1.0
980,d91dfd87-84bb-4709-a136-623539e1ad93,Jennifer,"Although I knew the outcome in every situation, I was still riveted. Intense moments left me holding my breathe. I watched in awe as the movie felt like a beautiful piece of art. 
Having James Earl Jones be the voice of Mufasa was as powerful as when originally made. Other than that, I dont feel the voices of the characters were all that important. It had to be for publicity more than anything else.",2019-08-12T15:06:16.314Z,1.0
981,03609DB8-6FDD-4E9C-A585-54E32625B2C6,Renato I,"I went in curious since I love the original cartoon, and was impressed that they enriched the story and paced it appropriately with the new visuals.  Loved the visuals.  Stunning.",2019-08-12T15:02:15.993Z,1.0
982,82a5cc93-366f-4720-8ce6-377039ff2b07,Fabiola,The Lion King was beyond my expectations,2019-08-12T15:02:08.627Z,1.0
983,74f27b0d-d1ab-46ed-8866-5a959bf3b9bd,Dena W,Thought the animated one was more exciting and emotional.,2019-08-12T14:58:17.521Z,0.0
984,26788f6f-35f7-49b2-b4fa-4e3843725358,Athena,Stuck to story line. Great visual presentation. Timone and Pumba were hilarious.,2019-08-12T14:56:44.399Z,1.0
985,f54b5798-1888-49a8-90ee-7dcb8945ad4b,Date night,Great for all ages. Very well done. Even my hubby liked it.,2019-08-12T14:54:46.669Z,1.0
986,d6f3ba97-c9b6-4dd4-ba74-9e169baccc22,Jeanette N,It was a good movie and people that have never seen the first Lion King will definitely enjoy it however I preferred the original movie over this one.,2019-08-12T14:15:33.806Z,0.0
987,259b6dd7-56dc-4d6f-9121-63f549a00893,Linda,"Loved the scenery, music and animals.  But for small children there are scary parts.",2019-08-12T14:11:50.010Z,1.0
988,99a892f1-b39e-43a8-a972-c4aa902c3cb7,Terri R,Amazing graphics and timeless story. Would see it again!,2019-08-12T14:11:34.368Z,1.0
989,8e1561de-69b0-4ce7-a1e7-aba9429a40b1,Serena D,"I laughed, I cried, I loved it. Even better than the original, which says a lot because I used to watch it 10 times a week. Please go see this movie. It's breathtaking.",2019-08-12T14:08:58.824Z,1.0
990,52468ed8-00bd-402f-b1c7-7c5e37a00a27,Hope,Loved everything about it. I forgot I was watching CGI,2019-08-12T13:58:58.189Z,1.0
991,9a1cc904-ca25-4f89-b387-7286b7f176bd,kayla,"The movie was good, but at some points i tuned out because it wasnt interesting me enough",2019-08-12T13:55:25.445Z,1.0
